,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.8297078609466553,2.6474642753601074,0.09018987341772151,,,,,,,,
391,,1.3652617931365967,0.5145371835443038,1.653481125831604,17.93248438835144,0.4107736573194909,17.93248438835144,True,1.4718420505523682,1.4718420505523682,True
