,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.871526002883911,18.6690731048584,0.0018789556962025317,,,,,,,,
391,,1.3568905591964722,0.5137460443037974,1.8583742380142212,18.081907272338867,0.4036405051455778,18.081907272338867,True,1.4353039264678955,1.4353039264678955,True
