,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,6.124792098999023,12.87545394897461,0.07268591772151899,,,,,,,,
391,,1.3553133010864258,0.5142405063291139,1.7633743286132812,20.982762575149536,0.4130834398976982,20.982762575149536,True,1.4107062816619873,1.4107062816619873,True
