,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.8737828731536865,5.9446845054626465,0.10146360759493671,,,,,,,
391,,1.4050195217132568,0.49287974683544306,1.7063615322113037,28.87203335762024,0.39681106135058586,28.87203335762024,1.445558786392212,1.445558786392212,True
