,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.7562899589538574,29.921241760253906,9.889240506329114e-05,,,,,,,,
391,,1.3976035118103027,0.4967365506329114,1.9358437061309814,28.052724361419678,0.39733855498721227,28.052724361419678,True,1.4508700370788574,1.4508700370788574,True
