,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.829633951187134,4.931210994720459,0.08969541139240507,,,,,,,,
391,,1.3802751302719116,0.5169106012658228,1.6474106311798096,20.156060695648193,0.4138507033552965,20.156060695648193,True,1.4374656677246094,1.4374656677246094,True
