,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.7072031497955322,5.669210910797119,0.030656645569620253,,,,,,,
391,,1.378974199295044,0.5078125,1.6854252815246582,36.78780722618103,0.4014386188648546,36.78780722618103,1.669849157333374,1.669849157333374,True
